user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size,segment
75686,1,7921,7921.0,14,2018-01-05,2018-01-05,904,1.0,25,Male,Student,No Income,3,Occasional
75687,1,194,194.0,1,2018-01-18,2018-01-18,891,1.0,22,Female,Student,No Income,5,At-risk
75688,2,26546,13273.0,26,2018-09-13,2020-05-08,50,0.0033167495854063,22,Male,Student,No Income,3,High-value
75689,4,6495,1623.75,14,2017-12-15,2018-06-19,739,0.021505376344086,23,Female,Employee,10001 to 25000,3,High-value
75691,1,4231,4231.0,45,2019-09-06,2019-09-06,295,1.0,22,Female,Employee,10001 to 25000,5,Occasional
75692,1,542,542.0,1,2017-11-09,2017-11-09,961,1.0,22,Male,Student,No Income,4,At-risk
75693,1,74,74.0,1,2019-03-07,2019-03-07,478,1.0,25,Male,Employee,More than 50000,4,At-risk
75694,4,5440,1360.0,58,2018-06-22,2019-06-27,366,0.0108108108108108,22,Female,Student,10001 to 25000,5,High-value
75695,3,14824,4941.333333333333,51,2017-11-30,2020-02-11,137,0.0037359900373599,22,Female,Student,No Income,2,High-value
75698,1,769,769.0,2,2018-07-09,2018-07-09,719,1.0,32,Female,House wife,No Income,5,At-risk
75699,2,407,203.5,2,2017-11-16,2018-02-07,871,0.0240963855421686,23,Female,Student,No Income,3,Regular
75700,2,14944,7472.0,13,2018-11-02,2019-04-30,424,0.0111731843575419,23,Female,Student,No Income,4,High-value
75702,1,139,139.0,1,2018-03-07,2018-03-07,843,1.0,23,Male,Student,No Income,3,At-risk
75703,2,4454,2227.0,4,2018-11-27,2019-01-29,515,0.0317460317460317,23,Male,Student,No Income,4,Regular
75704,3,1408,469.3333333333333,13,2017-12-13,2019-09-16,285,0.0046728971962616,22,Female,Student,No Income,5,Regular
75705,4,13291,3322.75,16,2017-11-03,2019-10-11,260,0.0056577086280056,22,Male,Student,No Income,5,High-value
75706,2,27032,13516.0,58,2019-01-25,2020-05-05,53,0.0042918454935622,27,Female,Self Employeed,10001 to 25000,2,High-value
75707,2,24444,12222.0,214,2017-12-08,2020-01-27,152,0.0025641025641025,24,Female,Student,No Income,3,High-value
75708,3,3968,1322.6666666666667,25,2018-03-28,2020-01-15,164,0.0045592705167173,23,Male,Student,No Income,2,Regular
75709,2,3547,1773.5,8,2020-03-12,2020-05-06,52,0.0363636363636363,23,Female,Student,No Income,3,Regular
75711,1,83,83.0,1,2020-05-29,2020-05-29,29,1.0,23,Female,Student,No Income,5,At-risk
75712,1,74,74.0,1,2017-11-28,2017-11-28,942,1.0,23,Female,Student,No Income,2,At-risk
75714,3,14848,4949.333333333333,109,2017-10-10,2020-05-21,37,0.0031446540880503,25,Male,Student,No Income,2,High-value
75715,2,1310,655.0,3,2019-02-22,2020-03-16,103,0.0051546391752577,22,Male,Student,No Income,3,Regular
75716,1,148,148.0,1,2018-11-12,2018-11-12,593,1.0,28,Female,Student,No Income,2,At-risk
75717,1,144,144.0,1,2018-11-12,2018-11-12,593,1.0,22,Female,Student,No Income,1,At-risk
75718,3,644,214.66666666666663,3,2018-06-20,2018-10-23,613,0.024,24,Female,Student,No Income,3,Regular
75719,2,4583,2291.5,54,2018-04-26,2019-02-20,493,0.0066666666666666,31,Male,Employee,More than 50000,5,Regular
75720,2,370,185.0,3,2019-02-11,2019-12-18,192,0.0064516129032258,25,Male,Student,No Income,4,Regular
75721,4,14249,3562.25,32,2018-02-19,2020-03-16,103,0.0052910052910052,23,Male,Student,No Income,5,High-value
75723,3,829,276.3333333333333,5,2017-11-13,2018-11-15,590,0.0081743869209809,23,Male,Student,25001 to 50000,1,Regular
75724,3,15954,5318.0,44,2018-12-28,2019-04-09,445,0.0294117647058823,23,Male,Student,No Income,4,High-value
75725,2,320,160.0,2,2018-04-20,2018-10-17,619,0.0111111111111111,23,Female,Student,No Income,2,Regular
75726,3,25426,8475.333333333334,50,2018-02-08,2019-10-03,268,0.0049833887043189,25,Male,Student,No Income,6,High-value
75727,1,4134,4134.0,12,2018-08-29,2018-08-29,668,1.0,24,Male,Employee,10001 to 25000,4,Occasional
75728,2,12255,6127.5,10,2018-09-28,2019-05-17,407,0.0086580086580086,23,Female,Student,No Income,4,High-value
75729,2,1528,764.0,17,2018-07-17,2019-07-16,347,0.0054945054945054,23,Female,Student,No Income,4,Regular
75730,4,10713,2678.25,10,2017-10-06,2019-07-26,337,0.0060790273556231,24,Female,Employee,More than 50000,4,High-value
75731,2,402,201.0,2,2018-02-05,2018-07-19,709,0.0121951219512195,22,Male,Student,No Income,4,Regular
75732,1,8389,8389.0,13,2020-03-16,2020-03-16,103,1.0,24,Female,Student,10001 to 25000,3,Occasional
75733,3,10246,3415.333333333333,14,2018-01-16,2019-11-12,228,0.0045112781954887,25,Female,Student,No Income,3,High-value
75734,2,241,120.5,2,2018-05-14,2018-09-11,655,0.0166666666666666,23,Male,Student,No Income,2,Regular
75736,2,907,453.5,3,2018-01-10,2019-06-04,389,0.0039215686274509,24,Female,Student,25001 to 50000,3,Regular
75737,2,676,338.0,2,2018-11-29,2020-05-22,36,0.0037037037037037,26,Male,Student,No Income,4,Regular
75738,1,148,148.0,1,2019-01-22,2019-01-22,522,1.0,21,Male,Student,No Income,4,At-risk
75739,3,17495,5831.666666666667,53,2018-07-13,2019-12-12,198,0.0058027079303675,22,Female,Student,No Income,3,High-value
75740,1,7176,7176.0,21,2020-04-28,2020-04-28,60,1.0,24,Male,Student,No Income,5,Occasional
75741,1,9074,9074.0,7,2017-12-19,2017-12-19,921,1.0,24,Male,Student,10001 to 25000,4,Occasional
75742,1,403,403.0,3,2018-07-19,2018-07-19,709,1.0,23,Female,Student,No Income,3,At-risk
75743,3,611,203.66666666666663,5,2018-03-21,2019-11-06,234,0.0050420168067226,23,Male,Student,No Income,3,Regular
75744,4,29898,7474.5,57,2018-03-08,2019-10-11,260,0.0068728522336769,22,Male,Student,No Income,3,High-value
75745,1,120,120.0,1,2019-05-17,2019-05-17,407,1.0,23,Male,Student,No Income,3,At-risk
75746,4,7788,1947.0,6,2018-02-02,2020-05-19,39,0.004778972520908,24,Female,Student,No Income,4,High-value
75747,1,139,139.0,1,2018-04-10,2018-04-10,809,1.0,24,Male,Student,No Income,5,At-risk
75748,4,42944,10736.0,175,2018-02-14,2020-02-28,120,0.0053763440860215,25,Male,Student,No Income,1,High-value
75749,3,1402,467.3333333333333,3,2018-03-13,2019-06-14,379,0.0065502183406113,25,Male,Student,No Income,5,Regular
75750,1,3722,3722.0,24,2018-05-02,2018-05-02,787,1.0,28,Male,Self Employeed,10001 to 25000,2,Occasional
75754,3,4500,1500.0,20,2017-10-19,2020-05-11,47,0.0032085561497326,24,Female,Student,No Income,3,High-value
75756,1,5370,5370.0,5,2019-07-26,2019-07-26,337,1.0,25,Male,Student,No Income,1,Occasional
75757,4,3490,872.5,7,2018-08-23,2020-03-23,96,0.0069204152249134,23,Female,Student,No Income,5,Regular
75759,2,4157,2078.5,7,2018-04-11,2018-08-31,666,0.0140845070422535,26,Male,Employee,25001 to 50000,5,Regular
75760,1,3065,3065.0,1,2018-01-02,2018-01-02,907,1.0,32,Female,House wife,No Income,3,Occasional
75761,2,60861,30430.5,43,2018-10-15,2019-10-02,269,0.0056818181818181,24,Female,Student,10001 to 25000,3,High-value
75762,1,500,500.0,1,2019-07-25,2019-07-25,338,1.0,23,Male,Student,No Income,2,At-risk
75763,3,8083,2694.333333333333,15,2019-01-03,2020-01-24,155,0.0077720207253886,22,Female,Employee,10001 to 25000,3,High-value
75764,3,8445,2815.0,6,2018-10-24,2019-07-09,354,0.0116279069767441,24,Female,Student,No Income,3,High-value
75765,1,264,264.0,1,2018-05-28,2018-05-28,761,1.0,26,Male,Employee,25001 to 50000,2,At-risk
75766,3,4588,1529.3333333333333,16,2018-04-13,2019-03-19,466,0.0088235294117647,28,Male,Employee,More than 50000,3,Regular
75770,2,7157,3578.5,41,2018-07-12,2019-11-12,228,0.0040983606557377,18,Male,Student,No Income,5,High-value
75771,1,7977,7977.0,7,2018-12-06,2018-12-06,569,1.0,21,Male,Student,No Income,4,Occasional
75772,2,287,143.5,2,2019-02-22,2019-11-07,233,0.0077519379844961,25,Male,Student,No Income,1,Regular
75773,3,22148,7382.666666666667,13,2018-05-22,2019-10-10,261,0.0059288537549407,25,Male,Student,Below Rs.10000,2,High-value
75774,1,296,296.0,2,2019-11-12,2019-11-12,228,1.0,23,Female,Student,No Income,5,At-risk
75775,1,3949,3949.0,32,2017-11-28,2017-11-28,942,1.0,23,Male,Employee,10001 to 25000,2,Occasional
75776,1,37,37.0,1,2018-11-30,2018-11-30,575,1.0,25,Female,Employee,25001 to 50000,4,At-risk
75778,1,9458,9458.0,36,2019-03-12,2019-03-12,473,1.0,24,Male,Self Employeed,More than 50000,2,Occasional
75779,1,120,120.0,1,2019-02-15,2019-02-15,498,1.0,32,Female,Employee,25001 to 50000,5,At-risk
75781,1,153,153.0,1,2018-12-04,2018-12-04,571,1.0,27,Female,Self Employeed,More than 50000,5,At-risk
75782,2,240,120.0,2,2017-12-01,2017-12-22,918,0.0952380952380952,26,Male,Self Employeed,25001 to 50000,3,Regular
75783,1,130,130.0,1,2018-09-14,2018-09-14,652,1.0,26,Female,Self Employeed,25001 to 50000,3,At-risk
75784,2,361,180.5,2,2018-10-08,2019-05-15,409,0.0091324200913242,32,Male,Employee,More than 50000,5,Regular
75785,3,3778,1259.3333333333333,7,2017-10-31,2020-03-26,93,0.0034207525655644,24,Male,Self Employeed,More than 50000,6,Regular
75786,1,213009,213009.0,190,2020-02-20,2020-02-20,128,1.0,27,Female,Self Employeed,25001 to 50000,3,Occasional
75787,1,1106,1106.0,6,2019-11-21,2019-11-21,219,1.0,23,Male,Student,No Income,3,At-risk
75788,2,1741,870.5,14,2017-11-14,2019-03-12,473,0.0041407867494824,25,Male,Student,No Income,4,Regular
75789,2,4051,2025.5,4,2019-04-29,2020-02-17,131,0.0068027210884353,23,Male,Student,No Income,3,High-value
75791,2,259,129.5,2,2019-05-29,2019-11-13,227,0.0119047619047619,28,Male,Employee,More than 50000,3,Regular
75792,1,130,130.0,1,2019-02-04,2019-02-04,509,1.0,32,Female,Employee,More than 50000,1,At-risk
75793,2,356,178.0,2,2018-05-17,2020-05-13,45,0.0027510316368638,23,Male,Student,No Income,2,Regular
75794,1,19088,19088.0,26,2019-12-18,2019-12-18,192,1.0,19,Male,Student,No Income,2,Occasional
75795,3,4866,1622.0,13,2018-09-21,2020-02-25,123,0.0057471264367816,19,Female,Student,No Income,4,High-value
75796,3,2361,787.0,9,2017-10-13,2020-05-28,30,0.0031315240083507,27,Female,Employee,25001 to 50000,2,Regular
75799,1,741,741.0,1,2020-05-26,2020-05-26,32,1.0,26,Female,Employee,More than 50000,3,At-risk
75800,1,194,194.0,1,2020-05-04,2020-05-04,54,1.0,22,Female,Student,Below Rs.10000,4,At-risk
75801,3,6394,2131.333333333333,56,2018-06-19,2020-04-22,66,0.0044576523031203,23,Male,Student,No Income,3,High-value
75803,3,3889,1296.3333333333333,8,2018-01-23,2018-02-20,858,0.1071428571428571,25,Male,Employee,25001 to 50000,2,Regular
75805,1,2894,2894.0,8,2020-03-27,2020-03-27,92,1.0,24,Male,Student,No Income,3,Occasional
75807,1,417,417.0,1,2018-06-04,2018-06-04,754,1.0,23,Male,Student,More than 50000,3,At-risk
75808,3,25898,8632.666666666666,25,2018-08-10,2020-05-15,43,0.0046583850931677,24,Female,Student,No Income,4,High-value
75809,2,7019,3509.5,34,2018-05-28,2018-06-25,733,0.0714285714285714,32,Male,Employee,10001 to 25000,4,High-value
75810,2,3653,1826.5,4,2018-12-10,2020-01-27,152,0.0048426150121065,22,Male,Student,No Income,4,Regular
75811,1,3870,3870.0,12,2020-05-11,2020-05-11,47,1.0,23,Male,Student,More than 50000,3,Occasional
75812,1,366,366.0,1,2019-02-13,2019-02-13,500,1.0,23,Female,Student,No Income,4,At-risk
75813,1,912,912.0,5,2019-12-04,2019-12-04,206,1.0,20,Male,Student,No Income,2,At-risk
75814,1,1472,1472.0,4,2018-03-02,2018-03-02,848,1.0,21,Male,Student,No Income,2,Occasional
75815,2,648,324.0,4,2019-06-11,2019-09-02,299,0.0240963855421686,24,Female,Self Employeed,10001 to 25000,5,Regular
75816,1,1565,1565.0,10,2018-09-06,2018-09-06,660,1.0,23,Female,Student,No Income,4,Occasional
75817,2,134,67.0,2,2019-07-24,2019-09-06,295,0.0454545454545454,25,Male,Employee,25001 to 50000,3,Regular
75818,2,551,275.5,2,2018-08-13,2020-03-24,95,0.0033955857385398,32,Female,House wife,No Income,3,Regular
75819,2,458,229.0,2,2018-08-14,2018-10-29,607,0.0263157894736842,27,Male,Employee,More than 50000,5,Regular
75821,2,2199,1099.5,18,2018-02-02,2019-05-17,407,0.0042643923240938,21,Male,Student,No Income,2,Regular
75822,1,472,472.0,1,2020-01-17,2020-01-17,162,1.0,26,Male,Employee,More than 50000,3,At-risk
75823,1,22995,22995.0,148,2018-01-02,2018-01-02,907,1.0,25,Male,Employee,10001 to 25000,4,Occasional
75825,1,1778,1778.0,4,2019-06-06,2019-06-06,387,1.0,26,Female,Employee,25001 to 50000,3,Occasional
75826,2,1149,574.5,6,2017-12-01,2017-12-27,913,0.0769230769230769,27,Male,Employee,More than 50000,4,Regular
75827,2,5278,2639.0,13,2018-03-27,2019-05-28,396,0.0046838407494145,27,Female,Student,No Income,5,High-value
75828,4,3852,963.0,5,2018-09-19,2020-04-20,68,0.006908462867012,24,Female,Student,No Income,5,High-value
75830,1,630,630.0,10,2018-07-30,2018-07-30,698,1.0,20,Male,Student,No Income,2,At-risk
75831,1,139,139.0,1,2018-11-05,2018-11-05,600,1.0,22,Male,Student,No Income,1,At-risk
75833,1,42,42.0,1,2018-10-01,2018-10-01,635,1.0,27,Male,Employee,25001 to 50000,1,At-risk
75834,1,278,278.0,3,2019-10-14,2019-10-14,257,1.0,25,Female,Student,No Income,3,At-risk
75836,2,736,368.0,2,2019-05-29,2020-03-05,114,0.0071174377224199,23,Female,Employee,10001 to 25000,6,Regular
75839,2,21074,10537.0,14,2019-01-18,2020-03-26,93,0.0046189376443418,26,Male,Employee,Below Rs.10000,1,High-value
75841,4,6149,1537.25,19,2018-07-31,2020-06-11,16,0.0058737151248164,29,Female,Employee,More than 50000,3,High-value
75843,1,3972,3972.0,2,2019-10-04,2019-10-04,267,1.0,22,Female,Employee,25001 to 50000,4,Occasional
75844,1,27708,27708.0,107,2019-12-11,2019-12-11,199,1.0,22,Male,Student,No Income,2,Occasional
75845,2,2310,1155.0,4,2019-04-12,2019-09-05,296,0.0136986301369863,32,Female,House wife,No Income,5,Regular
75846,1,8644,8644.0,7,2018-01-08,2018-01-08,901,1.0,28,Male,Employee,More than 50000,1,Occasional
75847,3,2417,805.6666666666666,22,2018-11-29,2019-08-09,323,0.0118577075098814,22,Male,Student,No Income,2,Regular
75848,1,162,162.0,1,2020-03-02,2020-03-02,117,1.0,25,Male,Employee,10001 to 25000,2,At-risk
75849,1,407,407.0,1,2020-01-17,2020-01-17,162,1.0,26,Female,Employee,25001 to 50000,2,At-risk
75850,1,5185,5185.0,53,2019-03-11,2019-03-11,474,1.0,31,Male,Self Employeed,More than 50000,6,Occasional
75851,2,59694,29847.0,1149,2020-03-16,2020-05-25,33,0.0285714285714285,24,Male,Student,No Income,3,High-value
75852,2,843,421.5,5,2018-02-13,2019-03-29,456,0.0048899755501222,24,Male,Employee,25001 to 50000,2,Regular
75853,1,24134,24134.0,27,2018-11-19,2018-11-19,586,1.0,31,Female,Employee,More than 50000,5,Occasional
75854,1,46,46.0,1,2018-05-28,2018-05-28,761,1.0,26,Male,Employee,25001 to 50000,2,At-risk
75855,1,37,37.0,1,2017-10-19,2017-10-19,982,1.0,24,Female,Self Employeed,More than 50000,2,At-risk
75857,2,1694,847.0,18,2018-10-15,2019-07-16,347,0.0072992700729927,19,Male,Student,No Income,6,Regular
75858,4,16361,4090.25,206,2018-02-20,2020-02-24,124,0.0054495912806539,25,Male,Employee,More than 50000,6,High-value
75859,3,11968,3989.3333333333335,50,2018-05-18,2020-04-24,64,0.0042432814710042,23,Female,House wife,No Income,6,High-value
75860,1,56,56.0,1,2018-11-15,2018-11-15,590,1.0,23,Female,Student,No Income,2,At-risk
75861,2,23954,11977.0,41,2018-06-26,2019-09-18,283,0.0044543429844097,23,Male,Student,No Income,2,High-value
75862,2,847,423.5,14,2019-03-05,2019-04-18,436,0.0454545454545454,24,Male,Student,No Income,5,Regular
75864,1,2366,2366.0,9,2018-07-13,2018-07-13,715,1.0,26,Male,Employee,More than 50000,4,Occasional
75866,4,109140,27285.0,406,2018-08-17,2020-05-18,40,0.00625,20,Male,Student,No Income,2,High-value
75868,3,1148,382.6666666666667,4,2018-01-15,2020-01-17,162,0.0040983606557377,23,Female,Student,No Income,1,Regular
75869,4,11838,2959.5,20,2017-11-16,2020-01-03,176,0.0051413881748071,25,Male,Self Employeed,More than 50000,2,High-value
75870,2,37440,18720.0,36,2018-01-31,2019-06-17,376,0.0039840637450199,29,Female,Employee,25001 to 50000,4,High-value
75872,2,6880,3440.0,24,2017-12-28,2019-02-11,502,0.0048780487804878,25,Male,Self Employeed,10001 to 25000,3,High-value
75873,2,5098,2549.0,58,2019-02-22,2020-06-08,19,0.0042372881355932,21,Male,Student,No Income,2,High-value
75874,1,611,611.0,1,2019-05-13,2019-05-13,411,1.0,23,Male,Student,No Income,3,At-risk
75875,1,352,352.0,3,2017-10-30,2017-10-30,971,1.0,24,Female,Employee,10001 to 25000,4,At-risk
75877,1,7977,7977.0,7,2018-05-15,2018-05-15,774,1.0,28,Male,Employee,25001 to 50000,5,Occasional
75878,2,986,493.0,5,2018-10-08,2018-12-14,561,0.0298507462686567,26,Male,Employee,10001 to 25000,2,Regular
75879,1,1144,1144.0,2,2019-02-28,2019-02-28,485,1.0,31,Female,House wife,No Income,5,At-risk
75880,4,60639,15159.75,50,2017-10-10,2019-09-24,277,0.0056022408963585,27,Female,Self Employeed,25001 to 50000,3,High-value
75881,1,148,148.0,1,2020-04-29,2020-04-29,59,1.0,21,Female,Student,No Income,1,At-risk
75882,3,1089,363.0,3,2018-10-16,2020-05-21,37,0.0051457975986277,23,Female,Student,No Income,2,Regular
75883,2,236,118.0,2,2019-07-05,2020-01-23,156,0.0099009900990099,26,Male,Employee,10001 to 25000,4,Regular
75884,1,639,639.0,1,2019-12-17,2019-12-17,193,1.0,32,Male,Employee,More than 50000,5,At-risk
75886,1,130,130.0,1,2017-10-27,2017-10-27,974,1.0,28,Male,Self Employeed,10001 to 25000,2,At-risk
75887,2,6260,3130.0,17,2019-05-23,2020-06-17,10,0.0051150895140664,21,Female,Student,No Income,3,High-value
75889,1,528,528.0,2,2020-01-08,2020-01-08,171,1.0,26,Female,Self Employeed,10001 to 25000,5,At-risk
75890,1,3301,3301.0,13,2020-05-25,2020-05-25,33,1.0,32,Male,Employee,25001 to 50000,3,Occasional
75891,1,333,333.0,1,2020-03-10,2020-03-10,109,1.0,29,Male,Self Employeed,More than 50000,6,At-risk
75892,2,732,366.0,4,2019-04-16,2020-05-08,50,0.0051546391752577,21,Male,Student,No Income,5,Regular
75893,1,32,32.0,1,2019-06-21,2019-06-21,372,1.0,24,Female,Self Employeed,25001 to 50000,3,At-risk
75894,2,1259,629.5,4,2018-05-07,2020-01-31,148,0.0031545741324921,26,Male,Self Employeed,More than 50000,2,Regular
75895,2,3653,1826.5,15,2017-11-13,2019-07-24,339,0.0032362459546925,25,Male,Employee,More than 50000,3,Regular
75896,6,3633,605.5,16,2017-11-03,2020-05-28,30,0.0064034151547491,29,Male,Employee,25001 to 50000,3,Regular
75897,2,22833,11416.5,45,2018-07-16,2018-08-03,694,0.1111111111111111,22,Male,Student,No Income,3,High-value
75899,1,1801,1801.0,6,2019-08-06,2019-08-06,326,1.0,27,Male,Employee,25001 to 50000,2,Occasional
75900,1,171,171.0,1,2018-04-17,2018-04-17,802,1.0,23,Female,Student,No Income,3,At-risk
75901,3,3774,1258.0,10,2018-01-30,2020-06-05,22,0.0035005834305717,32,Male,Employee,More than 50000,6,High-value
75903,2,342,171.0,2,2017-11-21,2018-04-26,793,0.0128205128205128,28,Male,Employee,25001 to 50000,3,Regular
75904,2,144,72.0,2,2020-01-09,2020-04-30,58,0.0178571428571428,23,Female,Student,No Income,2,Regular
75905,1,5676,5676.0,24,2019-07-18,2019-07-18,345,1.0,30,Male,Self Employeed,More than 50000,1,Occasional
75907,1,111,111.0,1,2020-02-13,2020-02-13,135,1.0,26,Female,Employee,Below Rs.10000,6,At-risk
75908,3,2097,699.0,5,2017-11-08,2020-05-22,36,0.0032397408207343,25,Male,Self Employeed,More than 50000,3,Regular
75910,4,28482,7120.5,61,2018-07-23,2019-10-10,261,0.009009009009009,23,Female,Employee,25001 to 50000,2,High-value
75911,4,2518,629.5,12,2017-10-19,2019-06-25,368,0.006514657980456,29,Female,Employee,25001 to 50000,3,Regular
75913,1,125606,125606.0,96,2019-12-17,2019-12-17,193,1.0,20,Male,Student,No Income,3,Occasional
75914,1,190,190.0,1,2020-01-09,2020-01-09,170,1.0,22,Male,Employee,10001 to 25000,2,At-risk
75915,4,9287,2321.75,22,2018-03-06,2020-04-20,68,0.0051546391752577,30,Female,House wife,No Income,6,High-value
75916,1,4977,4977.0,5,2018-07-04,2018-07-04,724,1.0,27,Male,Self Employeed,More than 50000,3,Occasional
75918,3,5681,1893.6666666666667,41,2018-08-08,2020-01-17,162,0.0056925996204933,30,Male,Self Employeed,25001 to 50000,6,High-value
75919,2,15690,7845.0,54,2017-10-30,2018-03-12,838,0.0150375939849624,23,Male,Student,No Income,3,High-value
75922,2,1412,706.0,6,2018-07-19,2018-09-07,659,0.04,24,Female,Employee,25001 to 50000,2,Regular
75923,2,3908,1954.0,7,2018-04-17,2019-02-19,494,0.0064935064935064,21,Male,Student,No Income,2,Regular
75924,3,9593,3197.6666666666665,23,2018-10-01,2019-06-06,387,0.0120967741935483,23,Female,Employee,10001 to 25000,3,High-value
75925,2,565,282.5,2,2018-05-09,2019-03-15,470,0.0064516129032258,25,Male,Self Employeed,More than 50000,4,Regular
75926,1,472,472.0,1,2019-08-23,2019-08-23,309,1.0,24,Female,Employee,25001 to 50000,2,At-risk
75927,2,2990,1495.0,9,2019-04-23,2019-04-30,424,0.2857142857142857,26,Male,Employee,10001 to 25000,3,Regular
75928,1,370,370.0,1,2020-02-12,2020-02-12,136,1.0,25,Female,Employee,25001 to 50000,2,At-risk
75931,2,1866,933.0,5,2018-02-09,2018-03-06,844,0.08,23,Male,Employee,10001 to 25000,2,Regular
75932,1,403,403.0,1,2019-09-05,2019-09-05,296,1.0,21,Female,Employee,Below Rs.10000,2,At-risk
75933,2,15260,7630.0,37,2018-08-29,2018-11-05,600,0.0294117647058823,25,Male,Self Employeed,25001 to 50000,3,High-value
